<1556798499> DEBUG: msg: VkClient: sent request: https://api.vk.com/method/groups.getLongPollServer?v=5.90&access_token=d378d1136fb1ec1e8ec80b516656adbf536a3512e74a22d9c106f42389cdb8b654ab109fa286a8393f5c4
<1556800256> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=da2fba75cc41fa6fca27992f56d61f6c14b97d8c&ts=4455
<1556800256> DEBUG: msg: VkClient: got response: {"ts":"4455","updates":[]}

<1556800256> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=da2fba75cc41fa6fca27992f56d61f6c14b97d8c&ts=4455
<1556800256> DEBUG: msg: VkClient: got response: {"ts":"4455","updates":[]}

<1556800256> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=da2fba75cc41fa6fca27992f56d61f6c14b97d8c&ts=4455
<1556800257> DEBUG: msg: VkClient: got response: {"ts":"4455","updates":[]}

<1556800257> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=da2fba75cc41fa6fca27992f56d61f6c14b97d8c&ts=4455
<1556800257> DEBUG: msg: VkClient: got response: {"ts":"4455","updates":[]}

<1556800257> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=da2fba75cc41fa6fca27992f56d61f6c14b97d8c&ts=4455
<1556800257> DEBUG: msg: VkClient: got response: {"ts":"4455","updates":[]}

<1556800257> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=da2fba75cc41fa6fca27992f56d61f6c14b97d8c&ts=4455
<1556800257> DEBUG: msg: VkClient: got response: {"ts":"4455","updates":[]}

<1556800257> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=da2fba75cc41fa6fca27992f56d61f6c14b97d8c&ts=4455
<1556800257> DEBUG: msg: VkClient: got response: {"ts":"4455","updates":[]}

<1556800257> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=da2fba75cc41fa6fca27992f56d61f6c14b97d8c&ts=4455
<1556800257> DEBUG: msg: VkClient: got response: {"ts":"4455","updates":[]}

<1556800257> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=da2fba75cc41fa6fca27992f56d61f6c14b97d8c&ts=4455
<1556800258> DEBUG: msg: VkClient: got response: {"ts":"4455","updates":[]}

<1556800258> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=da2fba75cc41fa6fca27992f56d61f6c14b97d8c&ts=4455
<1556800258> DEBUG: msg: VkClient: got response: {"ts":"4455","updates":[]}

<1556800258> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=da2fba75cc41fa6fca27992f56d61f6c14b97d8c&ts=4455
<1556800258> DEBUG: msg: VkClient: got response: {"ts":"4455","updates":[]}

<1556800258> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=da2fba75cc41fa6fca27992f56d61f6c14b97d8c&ts=4455
<1556800258> DEBUG: msg: VkClient: got response: {"ts":"4455","updates":[]}

<1556800258> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=da2fba75cc41fa6fca27992f56d61f6c14b97d8c&ts=4455
<1556800258> DEBUG: msg: VkClient: got response: {"ts":"4455","updates":[]}

<1556800258> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=da2fba75cc41fa6fca27992f56d61f6c14b97d8c&ts=4455
<1556800258> DEBUG: msg: VkClient: got response: {"ts":"4455","updates":[]}

<1556800258> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=da2fba75cc41fa6fca27992f56d61f6c14b97d8c&ts=4455
<1556800259> DEBUG: msg: VkClient: got response: {"ts":"4455","updates":[]}

<1556800259> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=da2fba75cc41fa6fca27992f56d61f6c14b97d8c&ts=4455
<1556800259> DEBUG: msg: VkClient: got response: {"ts":"4455","updates":[]}

<1556800259> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=da2fba75cc41fa6fca27992f56d61f6c14b97d8c&ts=4455
<1556800259> DEBUG: msg: VkClient: got response: {"ts":"4455","updates":[]}

<1556800259> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=da2fba75cc41fa6fca27992f56d61f6c14b97d8c&ts=4455
<1556800259> DEBUG: msg: VkClient: got response: {"ts":"4455","updates":[]}

<1556800259> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=da2fba75cc41fa6fca27992f56d61f6c14b97d8c&ts=4455
<1556800259> DEBUG: msg: VkClient: got response: {"ts":"4455","updates":[]}

<1556800259> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=da2fba75cc41fa6fca27992f56d61f6c14b97d8c&ts=4455
<1556800259> DEBUG: msg: VkClient: got response: {"ts":"4455","updates":[]}

<1556800259> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=da2fba75cc41fa6fca27992f56d61f6c14b97d8c&ts=4455
<1556800260> DEBUG: msg: VkClient: got response: {"ts":"4455","updates":[]}

<1556800260> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=da2fba75cc41fa6fca27992f56d61f6c14b97d8c&ts=4455
<1556800260> DEBUG: msg: VkClient: got response: {"ts":"4455","updates":[]}

<1556800260> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=da2fba75cc41fa6fca27992f56d61f6c14b97d8c&ts=4455
<1556800260> DEBUG: msg: VkClient: got response: {"ts":"4455","updates":[]}

<1556800260> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=da2fba75cc41fa6fca27992f56d61f6c14b97d8c&ts=4455
<1556800260> DEBUG: msg: VkClient: got response: {"ts":"4455","updates":[]}

<1556800260> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=da2fba75cc41fa6fca27992f56d61f6c14b97d8c&ts=4455
<1556800260> DEBUG: msg: VkClient: got response: {"ts":"4455","updates":[]}

<1556800260> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=da2fba75cc41fa6fca27992f56d61f6c14b97d8c&ts=4455
<1556800260> DEBUG: msg: VkClient: got response: {"ts":"4455","updates":[]}

<1556800260> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=da2fba75cc41fa6fca27992f56d61f6c14b97d8c&ts=4455
<1556800261> DEBUG: msg: VkClient: got response: {"ts":"4455","updates":[]}

<1556800261> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=da2fba75cc41fa6fca27992f56d61f6c14b97d8c&ts=4455
<1556800261> DEBUG: msg: VkClient: got response: {"ts":"4455","updates":[]}

<1556800261> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=da2fba75cc41fa6fca27992f56d61f6c14b97d8c&ts=4455
<1556800261> DEBUG: msg: VkClient: got response: {"ts":"4455","updates":[]}

<1556800261> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=da2fba75cc41fa6fca27992f56d61f6c14b97d8c&ts=4455
<1556800261> DEBUG: msg: VkClient: got response: {"ts":"4455","updates":[]}

<1556800261> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=da2fba75cc41fa6fca27992f56d61f6c14b97d8c&ts=4455
<1556800261> DEBUG: msg: VkClient: got response: {"ts":"4455","updates":[]}

<1556800261> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=da2fba75cc41fa6fca27992f56d61f6c14b97d8c&ts=4455
<1556800261> DEBUG: msg: VkClient: got response: {"ts":"4455","updates":[]}

<1556800261> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=da2fba75cc41fa6fca27992f56d61f6c14b97d8c&ts=4455
<1556800262> DEBUG: msg: VkClient: got response: {"ts":"4455","updates":[]}

<1556800262> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=da2fba75cc41fa6fca27992f56d61f6c14b97d8c&ts=4455
<1556800262> DEBUG: msg: VkClient: got response: {"ts":"4455","updates":[]}

<1556800262> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=da2fba75cc41fa6fca27992f56d61f6c14b97d8c&ts=4455
<1556800262> DEBUG: msg: VkClient: got response: {"ts":"4455","updates":[]}

<1556800262> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=da2fba75cc41fa6fca27992f56d61f6c14b97d8c&ts=4455
<1556800262> DEBUG: msg: VkClient: got response: {"ts":"4455","updates":[]}

<1556800262> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=da2fba75cc41fa6fca27992f56d61f6c14b97d8c&ts=4455
<1556800262> DEBUG: msg: VkClient: got response: {"ts":"4455","updates":[]}

<1556800262> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=da2fba75cc41fa6fca27992f56d61f6c14b97d8c&ts=4455
<1556800263> DEBUG: msg: VkClient: got response: {"ts":"4455","updates":[]}

<1556800263> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=da2fba75cc41fa6fca27992f56d61f6c14b97d8c&ts=4455
<1556800263> DEBUG: msg: VkClient: got response: {"ts":"4455","updates":[]}

<1556800263> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=da2fba75cc41fa6fca27992f56d61f6c14b97d8c&ts=4455
<1556800263> DEBUG: msg: VkClient: got response: {"ts":"4455","updates":[]}

<1556800263> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=da2fba75cc41fa6fca27992f56d61f6c14b97d8c&ts=4455
<1556800263> DEBUG: msg: VkClient: got response: {"ts":"4455","updates":[]}

<1556800263> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=da2fba75cc41fa6fca27992f56d61f6c14b97d8c&ts=4455
<1556800263> DEBUG: msg: VkClient: got response: {"ts":"4455","updates":[]}

<1556800263> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=da2fba75cc41fa6fca27992f56d61f6c14b97d8c&ts=4455
<1556800263> DEBUG: msg: VkClient: got response: {"ts":"4455","updates":[]}

<1556800263> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=da2fba75cc41fa6fca27992f56d61f6c14b97d8c&ts=4455
<1556800264> DEBUG: msg: VkClient: got response: {"ts":"4455","updates":[]}

<1556800264> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=da2fba75cc41fa6fca27992f56d61f6c14b97d8c&ts=4455
<1556800264> DEBUG: msg: VkClient: got response: {"ts":"4455","updates":[]}

<1556800264> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=da2fba75cc41fa6fca27992f56d61f6c14b97d8c&ts=4455
<1556800264> DEBUG: msg: VkClient: got response: {"ts":"4455","updates":[]}

<1556800264> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=da2fba75cc41fa6fca27992f56d61f6c14b97d8c&ts=4455
<1556800264> DEBUG: msg: VkClient: got response: {"ts":"4455","updates":[]}

<1556800264> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=da2fba75cc41fa6fca27992f56d61f6c14b97d8c&ts=4455
<1556800264> DEBUG: msg: VkClient: got response: {"ts":"4455","updates":[]}

<1556800264> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=da2fba75cc41fa6fca27992f56d61f6c14b97d8c&ts=4455
<1556800264> DEBUG: msg: VkClient: got response: {"ts":"4455","updates":[]}

<1556800264> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=da2fba75cc41fa6fca27992f56d61f6c14b97d8c&ts=4455
<1556800265> DEBUG: msg: VkClient: got response: {"ts":"4455","updates":[]}

<1556800265> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=da2fba75cc41fa6fca27992f56d61f6c14b97d8c&ts=4455
<1556800265> DEBUG: msg: VkClient: got response: {"ts":"4455","updates":[]}

<1556800265> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=da2fba75cc41fa6fca27992f56d61f6c14b97d8c&ts=4455
<1556800265> DEBUG: msg: VkClient: got response: {"ts":"4455","updates":[]}

<1556800265> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=da2fba75cc41fa6fca27992f56d61f6c14b97d8c&ts=4455
<1556800265> DEBUG: msg: VkClient: got response: {"ts":"4455","updates":[]}

<1556800265> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=da2fba75cc41fa6fca27992f56d61f6c14b97d8c&ts=4455
<1556800265> DEBUG: msg: VkClient: got response: {"ts":"4455","updates":[]}

<1556800265> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=da2fba75cc41fa6fca27992f56d61f6c14b97d8c&ts=4455
<1556800266> DEBUG: msg: VkClient: got response: {"ts":"4455","updates":[]}

<1556800266> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=da2fba75cc41fa6fca27992f56d61f6c14b97d8c&ts=4455
<1556800266> DEBUG: msg: VkClient: got response: {"ts":"4455","updates":[]}

<1556800266> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=da2fba75cc41fa6fca27992f56d61f6c14b97d8c&ts=4455
<1556800266> DEBUG: msg: VkClient: got response: {"ts":"4455","updates":[]}

<1556800266> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=da2fba75cc41fa6fca27992f56d61f6c14b97d8c&ts=4455
<1556800266> DEBUG: msg: VkClient: got response: {"ts":"4455","updates":[]}

<1556800266> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=da2fba75cc41fa6fca27992f56d61f6c14b97d8c&ts=4455
<1556800266> DEBUG: msg: VkClient: got response: {"ts":"4455","updates":[]}

<1556800266> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=da2fba75cc41fa6fca27992f56d61f6c14b97d8c&ts=4455
<1556800266> DEBUG: msg: VkClient: got response: {"ts":"4455","updates":[]}

<1556800266> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=da2fba75cc41fa6fca27992f56d61f6c14b97d8c&ts=4455
<1556800267> DEBUG: msg: VkClient: got response: {"ts":"4455","updates":[]}

<1556800267> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=da2fba75cc41fa6fca27992f56d61f6c14b97d8c&ts=4455
<1556800267> DEBUG: msg: VkClient: got response: {"ts":"4455","updates":[]}

<1556800267> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=da2fba75cc41fa6fca27992f56d61f6c14b97d8c&ts=4455
<1556800267> DEBUG: msg: VkClient: got response: {"ts":"4455","updates":[]}

<1556800267> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=da2fba75cc41fa6fca27992f56d61f6c14b97d8c&ts=4455
<1556800267> DEBUG: msg: VkClient: got response: {"ts":"4455","updates":[]}

<1556800267> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=da2fba75cc41fa6fca27992f56d61f6c14b97d8c&ts=4455
<1556800267> DEBUG: msg: VkClient: got response: {"ts":"4455","updates":[]}

<1556800267> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=da2fba75cc41fa6fca27992f56d61f6c14b97d8c&ts=4455
<1556800267> DEBUG: msg: VkClient: got response: {"ts":"4455","updates":[]}

<1556800267> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=da2fba75cc41fa6fca27992f56d61f6c14b97d8c&ts=4455
<1556800268> DEBUG: msg: VkClient: got response: {"ts":"4455","updates":[]}

<1556800268> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=da2fba75cc41fa6fca27992f56d61f6c14b97d8c&ts=4455
<1556800268> DEBUG: msg: VkClient: got response: {"ts":"4455","updates":[]}

<1556800268> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=da2fba75cc41fa6fca27992f56d61f6c14b97d8c&ts=4455
<1556800268> DEBUG: msg: VkClient: got response: {"ts":"4455","updates":[]}

<1556800268> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=da2fba75cc41fa6fca27992f56d61f6c14b97d8c&ts=4455
<1556800268> DEBUG: msg: VkClient: got response: {"ts":"4455","updates":[]}

<1556800268> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=da2fba75cc41fa6fca27992f56d61f6c14b97d8c&ts=4455
<1556800268> DEBUG: msg: VkClient: got response: {"ts":"4455","updates":[]}

<1556800268> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=da2fba75cc41fa6fca27992f56d61f6c14b97d8c&ts=4455
<1556800268> DEBUG: msg: VkClient: got response: {"ts":"4455","updates":[]}

<1556800268> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=da2fba75cc41fa6fca27992f56d61f6c14b97d8c&ts=4455
<1556800269> DEBUG: msg: VkClient: got response: {"ts":"4455","updates":[]}

<1556800269> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=da2fba75cc41fa6fca27992f56d61f6c14b97d8c&ts=4455
<1556800269> DEBUG: msg: VkClient: got response: {"ts":"4455","updates":[]}

<1556800269> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=da2fba75cc41fa6fca27992f56d61f6c14b97d8c&ts=4455
<1556800269> DEBUG: msg: VkClient: got response: {"ts":"4455","updates":[]}

<1556800269> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=da2fba75cc41fa6fca27992f56d61f6c14b97d8c&ts=4455
<1556800269> DEBUG: msg: VkClient: got response: {"ts":"4455","updates":[]}

<1556800269> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=da2fba75cc41fa6fca27992f56d61f6c14b97d8c&ts=4455
<1556800269> DEBUG: msg: VkClient: got response: {"ts":"4455","updates":[]}

<1556800269> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=da2fba75cc41fa6fca27992f56d61f6c14b97d8c&ts=4455
<1556800269> DEBUG: msg: VkClient: got response: {"ts":"4455","updates":[]}

<1556800269> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=da2fba75cc41fa6fca27992f56d61f6c14b97d8c&ts=4455
<1556800270> DEBUG: msg: VkClient: got response: {"ts":"4455","updates":[]}

<1556800270> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=da2fba75cc41fa6fca27992f56d61f6c14b97d8c&ts=4455
<1556800270> DEBUG: msg: VkClient: got response: {"ts":"4455","updates":[]}

<1556800270> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=da2fba75cc41fa6fca27992f56d61f6c14b97d8c&ts=4455
<1556800270> DEBUG: msg: VkClient: got response: {"ts":"4455","updates":[]}

<1556800270> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=da2fba75cc41fa6fca27992f56d61f6c14b97d8c&ts=4455
<1556800270> DEBUG: msg: VkClient: got response: {"ts":"4455","updates":[]}

<1556800270> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=da2fba75cc41fa6fca27992f56d61f6c14b97d8c&ts=4455
<1556800270> DEBUG: msg: VkClient: got response: {"ts":"4455","updates":[]}

<1556800270> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=da2fba75cc41fa6fca27992f56d61f6c14b97d8c&ts=4455
<1556800270> DEBUG: msg: VkClient: got response: {"ts":"4455","updates":[]}

<1556800270> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=da2fba75cc41fa6fca27992f56d61f6c14b97d8c&ts=4455
<1556800271> DEBUG: msg: VkClient: got response: {"ts":"4455","updates":[]}

<1556800271> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=da2fba75cc41fa6fca27992f56d61f6c14b97d8c&ts=4455
<1556800271> DEBUG: msg: VkClient: got response: {"ts":"4455","updates":[]}

<1556800271> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=da2fba75cc41fa6fca27992f56d61f6c14b97d8c&ts=4455
<1556800271> DEBUG: msg: VkClient: got response: {"ts":"4455","updates":[]}

<1556800271> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=da2fba75cc41fa6fca27992f56d61f6c14b97d8c&ts=4455
<1556800271> DEBUG: msg: VkClient: got response: {"ts":"4455","updates":[]}

<1556800271> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=da2fba75cc41fa6fca27992f56d61f6c14b97d8c&ts=4455
<1556800271> DEBUG: msg: VkClient: got response: {"ts":"4455","updates":[]}

<1556800271> DEBUG: msg: VkClient: sent request: https://lp.vk.com/wh180945331?act=a_check&key=da2fba75cc41fa6fca27992f56d61f6c14b97d8c&ts=4455
<1556800271> DEBUG: msg: VkClient: got response: {"ts":"4455","updates":[]}
